HouseID,Description,Location,Price,Bedrooms,Bathrooms,Floor Area,Land Area,Latitude,Longitude
1336,2-Bedroom Single Firewall Ezabelle Unit House for sale in Camella Sorsogon - Pre-selling,"Camella Homes, Cabid-An, Sorsogon, Bicol, Philippines Cabid-An, Sorsogon",4340000,2,1,46.0,66.0,12.97665972,124.0393066
1337,"5BR Multi-Level Modern House and Lot for Sale in Greenwoods Exec. Village,Cainta","San Andres, Cainta",26500000,5,5,350.0,150.0,14.5738922,121.111182
1338,"Brandnew House and Lot for sale in Woodridge Subd Ma-a, Davao City","Ma-A, Davao",16000000,4,4,202.0,180.0,7.0807144,125.5827159
1339,House for Sale in Naic Cavite,"Timalan Balsahan, Naic",1600000,2,1,47.0,54.0,14.3358939,120.7871387
1340,House and lot for Sale Dasmarinas for as low as 12000 Monthly Thru Pag ibig,"Langkaan I, Dasmarinas",2068000,2,1,44.5,58.5,14.293724,120.9366838
1341,"4-Bedroom House and lot for sale in Molino III, Bacoor, Cavite RFO","Along Molino Road Molino Iii, Bacoor",8231063,4,3,98.0,131.0,14.3969475,120.9413346
1342,"House and Lot for Sale at SRE1 near Solenad, All Home, Nuvali. Santa Rosa City!","Don Jose, Santa Rosa",18000000,5,4,304.0,200.0,14.2548285,121.0664623
1343,"L-R-1-1134- Acquired Property  for Sale in Lots 329-C-3 and 329-C-1-A, Brgy. Talisay, Calatagan, Batangas","Talisay, Calatagan",8825300,,,375.0,1768.0,13.9073401,120.6275545
1344,"L-S-5-201604-2:Acquired Property for Sale Lot 11-B, Emerald Coast Executive Village, Brgy. Peas/Duale, Limay, Bataan","Duale, Limay",1665200,1,,80.0,62.0,14.5578317,120.5874717
1345,"L-R-1-1025- Acquired Property for Sale in Lot 16, Block 25, Mimosa Lane St., Acacia Park Homes Subdivision, Brgy. Saimsim, Calamba City, Laguna","Saimsim, Calamba",3500000,,,157.3,65.0,14.1674376,121.1461677
1346,"Alyza Single Detached in Victoria South of Alabang, Muntinlupa","Tunasan, Muntinlupa",13000000,3,3,140.0,240.0,14.3801129,121.0514828
1347,Charming and Cozy Feels Duplex House and Lot For Sale in Lower Antipolo,"Mayamot, Antipolo",13000000,4,3,144.0,120.0,14.6248348,121.1213588
1348,"For Sale Modern Design Corner Three (3) Storey Single Attached House, Las Piñas","Talon Dos, Las Pinas",15000000,5,4,240.0,122.0,14.4330886,120.9847045
1349,House and Lot with Infinity Pool Brand New For Sale in Antipolo City,"Inarawan, Antipolo",50000000,4,5,495.0,521.0,14.6246563,121.1803519
1350,"Suntrust Verona 4 Bedroom House and Lot for Sale in Silang, Cavite,- Gisella","Hoyo, Silang",6546210,4,2,116.4,176.0,14.1954985,121.0064911
1351,"5BR Multi-Level Modern House and Lot for Sale in Greenwoods Exec. Village,Cainta","San Andres, Cainta",26500000,5,5,350.0,150.0,14.5738922,121.111182
1352,"V-R-2-113: Acquired Property  for Sale in Lot 18 and 20, Block 3, Road Lot 3, Edzaville Subdivision, Brgy. Binicuil, Kabankalan, Negros Occidental","Binicuil, Kabankalan",4202000,,,170.1,200.0,10.0216402,122.8224775
1353,"5 Bedroom Mansion for sale in Ayala Alabang Village, Muntinlupa","Ayala Alabang, Muntinlupa",900000000,5,5,1080.0,2571.0,14.4226096,121.0269407
1354,Newly Renovated 3 Bedroom House for Sale in BF Homes Parañaque,"B.F. Homes, Paranaque",17800000,3,2,280.0,280.0,14.4462789,121.0274109
1355,"Modern Contemporary House for sale in Greenwoods Pasig city near Taguig, Makati","San Miguel, Pasig",25000000,6,6,380.0,150.0,14.5658684,121.0855568
1356,"3-Bedroom Townhouse For Sale in Lancris Premier, Don Bosco, Parañaque City","San Antonio, Paranaque, National Capital Region, Philippines Don Bosco, Paranaque",9488617,3,3,121.0,100.0,14.46740867,121.0256043
1357,3 Bedroom Townhouse Unit for sale at Courtyards at Golden Horizon (Stefania),"Hugo Perez Rd Perez, Trece Martires",2110795,3,2,64.3,50.0,14.282215,120.8905553
1358,Sale: 5 Bedrooms Brand New Townhouse in New Manila near Robinsons Magnolia,"New Manila, Quezon City",65000000,5,5,488.0,167.0,14.6134141,121.0291416
1359,For Sale Brand New Modern Design Two (2) Storey Triplex House and Lot Parañaque,"Sun Valley, Paranaque, National Capital Region, Philippines Sun Valley, Paranaque",9200000,4,3,118.7,66.0,14.49175,121.0398627
1360,Single Attached House and Lot For Sale in Zabarte Subd. Quezon City,"Penguin St., Zabarte Subd., Quezon City Kaligayahan, Quezon City",5480000,3,2,94.4,60.0,14.73941133,121.0509799
1361,"For Sale > 3 Bedroom House and Lot in Dasmariñas, Cavite inside FCIE Compound","Langkaan I, Dasmarinas",3200000,3,2,110.0,150.0,14.293724,120.9366838
1362,Townhouse for sale at Sunrise Alexa Subdivision Hills (Jaden Model),"Dely St Muntingdilaw, Antipolo",5324500,2,2,88.0,60.0,14.5984702,121.1282932
1363,"L-S-5-201604-3- Acquired Property for Sale in Unit 13-A, Ruby St.,  EMERALD COAST EXECUTIVE VILLAGE, Brgy. Peas/Duale, Limay, Bataan - Sub","Duale, Limay",1665200,1,,80.0,62.0,14.5578317,120.5874717
1364,"For Sale 3-Storey Country House in Golden City in Taytay, Rizal","Taytay, Calabarzon, Philippines San Isidro, Taytay",,6,5,300.0,139.0,14.5785867,121.1390332
1365,Brandnew house w pool im Mckinley Hill nr BGC Taguig,"Mckinley Hill, Taguig",208000000,5,6,642.0,288.0,14.5330489,121.0524293
1366,"House for Sale with Swimming Pool in Merville Park, Parañaque City","Merville, Paranaque",78000000,4,4,300.0,705.0,14.501909,121.0266683
1367,"L-R-1-831- Acquired Property for Sale in Lot 7 & 8, Block 1, Andaman Village, Brgy. Gulang - Gulang, Lucena City, Quezon - Retail","Gulang-Gulang, Lucena",6691520,,,379.0,308.0,13.9607505,121.6097897
1368,"Corner House and Lot with Basement in Sun Valley Residential Estate, Antipolo","Inarawan, Antipolo",68000000,7,7,884.0,523.0,14.6246563,121.1803519
1369,"Brand New House for Sale in South Forbes Villas,  near Ayala Westgrove Heights","Inchican, Silang",17990000,3,2,220.0,150.0,14.2510549,121.0527366
1370,"Fully Furnished House and Lot for Sale in Forbes Park, Makati","Forbes Park, Makati, National Capital Region, Philippines Forbes Park, Makati",2500000000,5,7,2100.0,1525.0,14.54655976,121.0376131
1371,Valle Verde 2 Maintained House and Lot for Sale in Pasig City,"Valle Verde 2, Pasig",165000000,4,4,,509.0,14.581705,121.0727437
1372,"V-R-2-102: Acquired Property  for Sale in Lot 29, Block 7, Road Lot 2, Golden River Village, Brgy. Taculing, Bacolod City, Negros Occidental","Taculing, Bacolod",2663200,,,90.0,96.0,10.6479647,122.9529624
1373,Rush For Assume House and Lot for sale Located at Cagayan de Oro,"Lumbia, Cagayan De Oro",,4,3,85.0,99.0,8.3982349,124.5952217
1374,Spacious 4 Bedroom with comfort room For Sale - House and Lot in Lapu-Lapu City,"Agus, Lapu-Lapu",9000000,4,5,156.0,150.0,10.2807554,123.9843016
1375,St Joseph Ridgeview 01/24 Update | Single Attached House for sale in San Pedro,"Langgam, San Pedro",2484027,1,1,26.0,84.0,14.3269207,121.0178307
1376,[05094-CEB-138] Townhouse for sale in Brgy Lahug at Cebu City Cebu,"Lot 74 G And F Wilson Street ( Interior Of Fulton Street ) Barangay Lahug Cebu City Cebu Lahug, Cebu",6500000,3,4,184.0,130.0,10.33519639,123.9026544
1377,Preselling 3 Bedroom 2 Carpark In Parang Marikina,"Parang, Marikina",6500000,3,2,81.0,88.8,14.6589442,121.1118171
1378,Townhouse For Sale in North Fairview with 1 Car Garage and 3 Bedrooms. PH2594,"Fairview, Quezon City",6950000,3,3,96.0,60.0,14.7055228,121.0742821
1379,"7 Bedroom House and Lot For Sale at Muntinlupa, Metro Manila","Alabang, Muntinlupa",63500000,7,7,700.0,460.0,14.4185637,121.0447216
1380,elegant single detached house in bf resort village las pinas city,"Talon Dos Bf Resort Talon Dos, Las Pinas",15000000,4,3,210.0,111.0,14.4330886,120.9847045
1381,"2 Bedroom House and Lot for Sale at Grand Royale in Malolos, Bulacan (Freya)","Bulihan, Malolos",3812480,2,2,52.0,96.0,14.8614278,120.8067497
1382,4 Bedroom Stunning Pre-selling House and Lot For Sale in Paranaque City,"B.F. Homes, Paranaque",45000000,4,4,350.0,280.0,14.4462789,121.0274109
1383,"Rent-to-Own 3 Bedroom in Sunny Homes, Padre Garcia, Batangas For Sale","Banaybanay, Padre Garcia",2300000,3,1,48.0,52.0,13.8998198,121.2182294
1384,2 Storey House and Lot with Spacious Garden in Baguio City,"Bakakeng North, Baguio",20000000,3,4,280.0,408.0,16.3836602,120.5912301
1385,"For sale 3 Bedroom House with Swimming Pool, 4 Bathroom, Car Park, 1 Maidroom","Hibok-Hibok, Block 20, Lot 12, Pulu Amsic Subdivision Amsic, Angeles",19900000,3,4,240.0,246.0,15.15780137,120.5691808
1386,"For Sale > Single Detached corner House, St . Francis Homes XI, Biñan Laguna","St. Francis Homes Xi, Binan Laguna Canlalay, Binan",9000000,5,3,280.0,279.0,14.32299278,121.0927955
1387,"Ready For Occupancy House and Lot for Sale in San Pablo, Laguna","San Vicente, San Pablo",3500000,3,2,57.4,80.0,14.0226687,121.3416391
1388,3 Bedrooms and 2 Car garage Townhouse For Sale in Antipolo City PH2885,"Antipolo, Calabarzon, Philippines San Roque, Antipolo",6503750,3,3,130.7,60.0,14.57370507,121.1708548
1389,"4 Bedroom Single Attached Unit for sale at Santevi in San Pablo, Laguna","Pan-Philippine Hwy San Vicente, San Pablo",3700000,4,2,85.0,74.0,14.00601546,121.3362269
1390,[04783-C-251] House & Lot for sale in Laguna Bel-Air 2 at Sta Rosa City Laguna,Sta Rosa City Laguna,6800000,4,3,187.2,137.0,14.27758271,121.0926867
1391,"L-R-1-534- Acquired Property for Sale in Lot 32, Block 10, Wilfredo St., San Rafael Estate, Phase 2, Brgy. San Antonio / Santiago, Sto. Tomas, Batangas - Retail","San Antonio, Santo Tomas",7352100,,,229.7,288.0,15.8615884,120.564115
1392,"3 Bedroom Townhouse Unit for sale at Santevi in San Pablo, Laguna","Pan-Philippine Hwy San Vicente, San Pablo",2600000,3,2,54.7,50.0,14.00601546,121.3362269
1393,RFO 2 Storey Townhouse For Sale w/ 4BR in Marikina Heights PH2886,"Panorama St, 1811 Marikina, Philippines Marikina Heights, Marikina",6600000,4,2,140.0,70.0,14.63942048,121.1289044
1394,"For Sale: 3-BR Two-Storey House and Lot (San Fernando City, Pampanga)","Del Carmen, San Fernando",5000000,3,2,150.0,81.0,15.0487446,120.6882894
1395,3 Bedroom House and Lot for Sale at Menzi New Town in Bukidnon (Kentisbury),"Damilag, Manolo Fortich",1700000,3,2,52.5,116.0,8.3553282,124.8126054
1396,"Tungkop, Minglanilla, Foreclosed Residential – House and Lot - 10067000001707","Lot 12, Block 8, Along Unnamed Subd. Road, Tungkop, Minglanilla",3200000,1,1,124.0,124.0,10.24081096,123.7874714
1397,"L-R-1-1057- Acquired Property for Sale in Lot 269, Lopez Jaena St., Brgy. Poblacion 2, Batangas City, Batangas","Barangay 2, Batangas City",5728000,1,,329.0,172.0,13.75526545,121.0608246
1398,"Mandalagan, Bacolod, Foreclosed Residential – House and Lot - 10088000000266","Lot 15 Block 4, Along Road Lot 4, Camella Pine Grove Phase 2 Mandalagan, Bacolod",3100000,1,1,83.0,91.0,10.68960812,122.9738667
1399,15M | House and Lot for Sale in Mayamot Antipolo City,"Mayamot, Antipolo",15000000,3,3,160.0,120.0,14.6248348,121.1213588
1400,"House for Sale in San Pedro, Laguna","Calendola, San Pedro",,1,1,26.0,60.0,14.3423121,121.0362004
1401,"L-R-1-1286: Acquired Property House and Lot for Sale in Lot 2, Block 23, Calle Cantabria, Camella Solamente, Brgy. Soro-Soro Karsada, Batangas City, Batangas","Lot 2, Block 23, Calle Cantabria, Camella Solamente, Brgy. Soro-Soro Karsada, Batangas City, Batangas Sorosoro Karsada, Batangas City",2530398,1,,67.6,88.0,13.79994525,121.076479
1402,"Two Storey RFO 3 Bedroom Duplex House for Sale in Hermosa, Bataan","Balsic, Hermosa",2100000,3,1,70.0,118.0,14.8645114,120.490254
1403,2 Bedroom House and Lot Unit for Sale at White Plains Porac (Jasmine),"Salu, Porac",1788000,2,1,44.0,107.0,15.0188367,120.5412948
1404,Tagaytay Executive Semi-Furnished House For Sale near Fora Mall,"Olivarez Tagaytay San Jose, Tagaytay",14900000,5,7,350.0,264.0,14.11962597,120.9577186
1405,"2 Bedroom Siena Single Attached for sale at Paradisimo in Malainen Luma, Cavite","Malainen Luma, Naic",1815200,2,1,38.0,84.0,14.270612,120.7919224
1406,"2 Bedroom End Unit Townhouse at Elisa Homes in Bacoor, Cavite (Canalily Model)-Investment","Molino-Paliparan Rd Molino Iv, Bacoor",3697532,2,1,42.4,72.0,14.36966927,120.9810315
1407,"3 Bedroom Townhouse Unit at Marquina Residences in Antipolo, Rizal","Santan St Cupang, Antipolo",4150000,3,2,78.3,50.0,14.63716058,121.1332686
1408,"3-Bedroom House For Sale in Treelane Subdivision, Imus, Cavite","Carsadang Bago, Imus, Calabarzon, Philippines Carsadang Bago I, Imus",3200000,3,3,94.0,50.0,14.4290953,120.9288976
1409,"L-R-1-900- Acquired Property for Sale in Lot 15159, Pinsal Falls Road, Brgy. Laslasong Sur, Santa Maria, Ilocos Sur","Laslasong Sur, Santa Maria",4763300,,,225.0,1382.0,17.3880627,120.4949623
1410,BF Homes House for Sale Parañaque,"B.F. Homes, Paranaque",32500000,5,4,370.0,280.0,14.4462789,121.0274109
1411,"Modern 4BR House and Lot for sale - Lindenwood, Muntinlupa City","Tunasan, Muntinlupa",50000000,4,4,475.0,338.0,14.3801129,121.0514828
1412,"Duplex House For Sale in New Intramuros Village, Quezon City","Diliman, Quezon City",13000000,3,3,180.0,60.0,14.6361294,121.0335841
1413,"L-R-1-1310: Acquired Property House & Lot for Sale in Lot 1, Block 21A, Costa Brava corner Girona Sts., Montefaro West Village, Phase 3, Brgy. Bucandala, Imus City, Cavite","Lot 1, Block 21A, Costa Brava Corner Girona Sts., Montefaro West Village, Phase 3, Brgy. Bucandala, Imus City, Cavite Alapan I-B, Imus",2783100,1,,69.0,129.0,14.42058391,120.9234219
1414,MODERN SCANDINAVIAN HOUSE IN ANGELES CITY,"Amsic, Angeles",12800000,4,4,128.0,150.0,15.1560029,120.5708031
1415,3Story House and Lot for Sale in San Mateo Woodland Hills With view Deck,"Silangan, San Mateo",14000000,3,3,240.0,152.0,14.65671895,121.1508088
1416,"L-R-1-339- Acquired Property for Sale in Lot 39, Block 5, Italy Street, Ivory Crest Village, Brgy. Salitran, Dasmari","Salitran I, Dasmarinas",2180000,,,116.0,55.0,14.3502316,120.9378666
1417,"2 Bedroom House & Lot For Sale at Kohana Grove, Silang, Cavite","Sabutan, Silang",3500000,2,2,67.0,80.0,14.2299502,120.9743357
1418,"L-R-1-873- Acquired Property for Sale in Lot 6014 Cad-381-D, Brgy. Nambalan, Santa Ignacia, Tarlac - Retail","Nambalan, Santa Ignacia",359600,,,64.0,334.0,15.6005657,120.4594029
1419,"L-S-1-201604-77- Acquired Property for Sale in Block 4, Lot 10, Kensington Village, Lancaster New City, Brgy. Navarro, Gen. Trias, Cavite","Navarro, General Trias",1822290,,,63.8,50.0,14.3863703,120.9017731
1420,Elegant Brand New Townhouse For Sale in BF Homes Paranaque. Semi-Furnished.,"B. F. Homes, Paranaque, National Capital Region, Philippines B.F. Homes, Paranaque",31800000,5,,470.0,165.0,14.45163311,121.024794
1421,"L-R-1-436- Acquired Property for Sale in Lot 11, Block 2, Road Lot K (Road Lot 1), Victoria Subdivision, Brgy. De La Paz, Bi","De La Paz, Binan",3953040,,,337.7,289.0,14.3489723,121.0849198
1422,"80 sqm Lot with 3 Bedrooms near Congressional, Quezon City","Congressional Avenue, Quezon City",10900000,3,1,140.0,80.0,14.6679427,121.0340442
1423,4-Bedroom House with Garden for Sale at Orchard Golf and Country Club Dasmariñas,"Salitran I, Dasmarinas",35000000,4,4,301.0,491.0,14.3502316,120.9378666
1424,"L-R-1-351- Acquired Property for Sale in Lot 11, Block 4, Road Lot 3, Villa Corazon III Subdivision, Brgy. Poblacion / Sta. Clara Sur, Pila, Laguna - Retail","Santa Clara Sur, Pila",1378190,,,78.1,110.0,14.2274672,121.3654733
1425,Beautiful well maintained House and Lot for sale in Camella Homes Silang,"Buho, Silang",8500000,3,3,120.0,108.0,14.1386647,120.9553978
1426,Prime Two Storey Fourplex 4 Bedroom For Sale along C6 Highway Taytay Rizal,"San Juan, Taytay",4700000,4,4,120.0,60.0,14.5585639,121.1360313
1427,"Single Detached Pre-owned House and Lot For Sale in Better Living, Paranaque","Don Bosco, Paranaque",15500000,4,3,260.0,200.0,14.4843304,121.0314209
1428,"Brand New House and Lot for sale in Granville Subdivision, Davao City","Catalunan Pequeno, Davao",3000000,2,1,36.0,120.0,7.0754348,125.520254
1429,"345 sqm Lot with 7 Bedrooms in Tokyo Mansions, Silang, Cavite","Inchican, Silang",39000000,7,4,300.0,345.0,14.2510549,121.0527366
1430,"Ready to Occupy & Fully Furnished House and Lot for Sale in San Remigio, Cebu","Tambongon, San Remigio",3500000,,,30.0,915.0,11.0113336,123.9274047
1431,For Sale: Single Attached 3 bedrooms in Caloocan nr in SM Fairview with parking,"Saranay Road Bagumbong Caloocan City Bagumbong, Caloocan",4438000,3,2,72.0,80.0,14.7547818,121.0256669
1432,"3 Bedroom Townhouse For Sale in Westdale Villas, Tanza via Cavitex","Punta I, Tanza",1690000,3,1,45.0,36.0,14.3521701,120.8598484
1433,"2-Storey Townhouse for sale in Rosario, Pasig City, Metro Manila","De Castro Ave, Pasig, Philippines Rosario, Pasig",7000000,3,3,110.0,73.0,14.5880653,121.0972902
1434,"Fully Furnished House and lot For Sale in Taytay, Rizal near SM Taytay",Taytay,9000000,4,2,160.0,111.0,14.5706996,121.13202
1435,Brand New Two-Storey Single Detached Modern House for sale in Parañaque,"B.F. Homes, Paranaque",24000000,3,3,290.0,204.0,14.4462789,121.0274109
1436,"2 Bedroom, 2 Storey House and Lot for Sale in Alaminos Laguna (1st Class Subd.)","Barangay Ii, Alaminos",4433750,2,2,106.0,138.0,14.0733361,121.256544
1437,2 Bedroom Single Attached Unit for sale at The Granary,"San Antonio Rd San Antonio, Binan",2750000,2,1,43.0,45.0,14.3313691,121.0855278
1438,[04851-BAC-159] House & Lot for sale in Brgy Taculing at Bacolod City Negros Occidental,"Lot 5 Block 10 Torquise Street City Heights Subdivision Barangay Taculing Bacolod City Negros Occidental Taculing, Bacolod",7000000,3,4,226.0,240.0,10.6528721,122.9553982
1439,"Rush Sale: Townhouse Unit in Vallejo Phase 3 Ext near Vermosa, Imus","Pasong Buaya Ii, Imus",3400000,2,1,80.0,57.5,14.3817416,120.968223
1440,"3 Bedroom Townhouse Unit at Bloomfield Heights in Antipolo, Rizal (Inner)","C. Lawis Ext San Luis, Antipolo",4000000,3,2,80.0,48.0,14.59087293,121.1882015
1441,"4 Storey Semi Furnished Townhouse For Sale in Teachers Village, Quezon City","Teachers Village East, Quezon City",22600000,4,4,265.7,68.0,14.6442313,121.059698
1442,"Foreclosed Property For Sale in Mabuhay Homes in Santa Rosa, Laguna","Dila, Santa Rosa",3700000,,,200.0,372.0,14.2898471,121.1095874
1443,"Townhouse For Sale in Teachers Village, Quezon City near Araneta Center","Teachers Village East, Quezon City",16000000,3,3,175.0,67.0,14.6442313,121.059698
1444,New Townhouse For Sale - Exclusive Village in Pasig City,"Santa Lucia, Pasig",8530000,3,2,132.0,90.0,14.5842641,121.1013028
1445,"Cara House & Lot 3 Bedroom with Balcony & Carport near Tagaytay for Sale, Silang","Biga I, Silang",7494000,3,2,66.0,121.0,14.2449652,120.9757013
1446,CONTEMPORARY 5 Bedroom Townhome FOR SALE ALABANG MUNTINLUPA,"Alabang, Muntinlupa",,5,6,237.0,,14.4185637,121.0447216
1447,3 Bedroom House and Lot (Unna Regular) at Phirst Park Homes Calamba,"Kaunlaran Rd Palo-Alto, Calamba",4500505,3,2,54.0,96.0,14.18596405,121.1081526
1448,[04750-O-318] Townhouse for sale in Cuesta Verde Executive Village at Antipolo City Rizal,"Lot 10 Block 21 Coolidge Street Cuesta Verde Executive Village Phase 2 Barangay Dalig Antipolo City Rizal Dalig, Antipolo",5200000,6,6,192.7,157.0,14.57424941,121.1812249
