Rating,Name,Symbol,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,cashPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,12/16/2016,Consumer Services,0.250673854,0.250673854,0.250673854,0,0.140331492,0.149355433,0.794843462,0.125966851,0.066795231,0.08172108,0.108950529,0.475981767,0.535239034,0.631112382,0.386921459,0.049321825,0.775134305,1.35935397,0.500672948,1.631112382,0.149355433,10.86178092,1.753701211,0.239963168,4.007194245
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,11/6/2015,Consumer Services,0.155801825,0.155801825,0.155801825,0,0.103582699,0.107666605,0.793948394,0.12066085,0.047352342,0.056585366,0.078992072,0.457145282,0.50529969,0.66817667,0.400543109,0.015517241,0.668659266,1.040669856,0.317650186,1.66817667,0.107666605,9.202408075,1.556353004,0.217375162,4.567901235
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,2/21/2013,Consumer Services,0.435736677,0.435736677,0.435736677,0,0.011539917,0.008323874,0.790957246,0.072455543,0.004694474,0.003655396,0.008937729,0.40680314,0.456161546,0.903882784,0.47475758,0.704545455,0.531969309,0.579225842,0.580618212,1.903882784,0.008323874,11.21512696,1.088833194,0.147937949,5.695876289
BBB,"Host Hotels & Resorts, Inc.",HST,Standard & Poor's Ratings Services,1/23/2014,Consumer Services,0.742241379,0.742241379,0.742241379,0,0.061362756,0.044715447,0.788037166,0.099109563,0.024738567,0.019821521,0.043857222,0.403152802,0.469849932,0.772827892,0.435929452,0.090909091,0.702649657,0.961848469,1.156636217,1.772827892,0.044715447,11.79730868,1.368887695,0.197251258,5.11682243
B,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,11/6/2015,Basic Industries,2.720466133,0.801310998,0.218208303,39.28097107,-0.101596946,-0.128508442,0.016211421,-0.099311754,-0.065702314,-0.094369423,-0.181438448,0.64669576,1.270268424,1.76152295,0.637880974,0.234518828,-0.099695586,-0.122087605,1.396085741,2.76152295,-0.128508442,-13.10514763,1.224603914,0.035326379,9.609506303
BBB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,6/15/2012,Basic Industries,2.981550244,1.264446507,0.44163379,49.93661972,0.04134671,0.065483311,0.15689755,0.083175767,0.035439647,0.06545679,0.086575365,0.857133407,2.188027693,1.442895811,0.590649754,0.342663524,0.062668464,0.181463415,3.713170732,2.442895811,0.065483311,9.645953757,2.895609756,0.057264133,8.905237416
BB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,11/5/2014,Basic Industries,2.585790186,0.909573914,0.280758412,52.16508027,-0.000615618,0.000355164,0.089643415,0.02512194,-0.000394981,0.000266776,-0.001000616,0.641600583,1.425957188,1.533328202,0.605262358,-5.8,-3.037567084,-1.585434174,2.516339869,2.533328202,0.000355164,15.24553906,0.52194211,0.013235782,6.90641279
BBB,Allegheny Technologies Incorporated,ATI,Moody's Investors Service,7/9/2013,Basic Industries,2.436663914,1.289099917,0.847894302,47.6797329,0.038085817,-0.038283665,0.062470632,-0.022579448,0.022323694,-0.027217582,0.053209868,0.586141915,1.406875196,1.383560224,0.58045952,0.410852713,-0.663137894,-2.287453184,9.671348315,2.383560224,-0.038283665,44.00778905,3.449438202,0.091109188,8.034972446
BB,Olin Corporation,OLN,Moody's Investors Service,6/15/2012,Basic Industries,1.955149085,1.487095966,0.763718366,41.05807965,0.123247157,0.193462852,0.197440212,0.114170619,0.09866917,0.185028042,0.245181578,0.800579686,2.214931105,1.484885372,0.59756695,0.362941487,0.06947661,0.1875,4.66125,2.484885372,0.193462852,6.199257426,2.69875,0.110091275,10.51369405
BBB,Olin Corporation,OLN,Egan-Jones Ratings Company,12/26/2013,Basic Industries,2.061104294,1.571042945,0.755337423,38.67693837,0.071013917,0.099403579,0.191371769,0.113916501,0.063721992,0.10437106,0.162201435,0.897316969,2.546061956,1.545454545,0.607142857,0.2856,0.713564669,2.831038798,4.67709637,2.545454545,0.099403579,5.786213845,3.967459324,0.126043738,13.67652993
BB,Olin Corporation,OLN,Egan-Jones Ratings Company,11/17/2015,Basic Industries,1.684586564,0.341552671,0.341552671,0,-0.000490471,0.002347253,0.128783632,0.035278868,-0.000150186,0.000819662,-0.000578799,0.306206956,0.722011433,2.853894493,0.740522217,1.208955224,0.39705205,0.833655706,3.791102515,3.853894493,0.002347253,15.90199029,2.099613153,0.076058016,4.088786583
BBB,Olin Corporation,OLN,Egan-Jones Ratings Company,12/5/2014,Basic Industries,2.160709558,1.577177654,0.679904686,39.39563627,0.047162235,0.072595038,0.173121542,0.090754953,0.039175716,0.070117221,0.104312642,0.830658612,2.407303974,1.662686273,0.62443942,0.354640443,0.548994975,1.111959288,4.501272265,2.662686273,0.072595038,6.97460438,2.025445293,0.071033375,12.6239782
BB,Olin Corporation,OLN,Moody's Investors Service,8/9/2012,Basic Industries,1.726036866,1.229723502,0.380645161,46.64622145,0.068476221,0.103080514,0.199890145,0.118505973,0.053857508,0.096087383,0.149839744,0.786514022,2.112249831,1.782151442,0.640565936,0.335701599,0.084169054,0.293383271,3.177278402,2.782151442,0.103080514,6.363312601,3.485642946,0.127797867,10.02868617
BBB,Ball Corporation,BLL,Egan-Jones Ratings Company,5/29/2015,Consumer Durables,1.152830377,0.495216265,0.095375723,33.77421237,0.054842474,0.058109685,0.167292882,0.097852975,0.062078986,0.089500737,0.454941438,1.131950865,3.525733328,6.328429,0.863545106,0.301004016,0.614024691,4.488549398,1.449735755,7.328429,0.058109685,6.619694828,7.310047073,0.118144691,5.151865672
BBB,Ball Corporation,BLL,Fitch Ratings,6/15/2012,Consumer Durables,1.250956306,0.552448683,0.089327084,35.54889988,0.051443071,0.076446257,0.148431797,0.096965554,0.060950498,0.121543705,0.364203101,1.18481454,3.80987905,4.975391682,0.832646954,0.305092452,0.532053986,3.053093329,1.118136439,5.975391682,0.076446257,5.344233084,5.73831493,0.109884253,8.357370471
BB,Ball Corporation,BLL,Standard & Poor's Ratings Services,11/30/2015,Consumer Durables,1.019798282,0.466146806,0.104594696,34.4095911,0.035125672,0.043203701,0.161935726,0.075678379,0.028730694,0.045249758,0.224486534,0.817940063,2.977400499,6.813473987,0.872015956,0.136034732,0.47561339,3.487254188,1.7800437,7.813473987,0.043203701,10.94966431,7.332119446,0.125884707,4.304570896
BB,Ball Corporation,BLL,Egan-Jones Ratings Company,7/26/2013,Consumer Durables,1.27928816,0.634014735,0.215834803,34.43493818,0.048039111,0.05132202,0.158111028,0.093928981,0.052021791,0.073756025,0.339028252,1.082904934,3.569573831,5.517043087,0.846556178,0.344224574,0.549106079,3.156711867,2.899077037,6.517043087,0.05132202,6.205176116,5.748819745,0.099077715,6.883660392
BBB,Ball Corporation,BLL,Standard & Poor's Ratings Services,7/5/2016,Consumer Durables,1.2303806,0.604580667,0.201077804,46.64716919,0.029025494,0.013795387,0.156715594,0.051098113,0.016261671,0.009466828,0.076564774,0.560254746,2.065420561,3.708296943,0.787608978,-1.008,-2.12371134,-2.603130074,4.024742372,4.708296943,0.013795387,14.17825659,1.225745715,0.02141044,3.588785047
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,8/3/2016,Capital Goods,1.646936656,0.116303219,0.116303219,0,0.069226704,0.103928131,0.243262286,0.123128413,0.050768635,0.087046326,0.102104443,0.733367782,1.824228792,1.011171733,0.502777419,0.318644068,0.56097561,4.624125874,0.979020979,2.011171733,0.103928131,7.98440691,8.243006993,0.16610886,4.475
BBB,Owens Corning Inc,OC,Egan-Jones Ratings Company,10/30/2015,Capital Goods,1.376902417,0.085944494,0.085944494,0,0.061682243,0.084672897,0.215514019,0.084672897,0.044715447,0.072329555,0.088258893,0.724932249,1.809878214,0.973789783,0.493360434,0.264900662,0.446091644,2.824232082,0.819112628,1.973789783,0.084672897,9.53847012,6.33105802,0.138691589,4.42721519
BBB,Owens Corning Inc,OC,Egan-Jones Ratings Company,10/28/2014,Capital Goods,1.838250254,0.068158698,0.068158698,0,0.042835481,0.043972707,0.184988628,0.043972707,0.029913964,0.035301278,0.061213434,0.698345467,1.81993791,1.04631636,0.511317009,0.021551724,0.113378685,0.425531915,0.570212766,2.04631636,0.043972707,12.37476679,3.753191489,0.08358605,4.531085353
BB,Owens Corning Inc,OC,Moody's Investors Service,6/15/2012,Capital Goods,1.801762115,6.762114537,0.057268722,0,0.051733833,0.066166823,0.192689784,0.066166823,0.036667995,0.053331319,0.074574439,0.708781719,1.837121212,1.033774655,0.508303441,0.209631728,-0.529411765,-1.248979592,50.12244898,2.033774655,0.066166823,8.980886736,2.359183673,0.054170572,4.916666667
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,8/16/2013,Capital Goods,1.862903226,0.057459677,0.057459677,0,0.038526912,0.051558074,0.182436261,0.051558074,0.026677128,0.041021788,0.053783285,0.692428403,1.805934516,1.016082257,0.503988492,0.249084249,0.155502392,0.549915398,0.482233503,2.016082257,0.051558074,10.67056198,3.536379019,0.078942398,4.381578947
BBB,Owens Corning Inc,OC,Standard & Poor's Ratings Services,10/26/2012,Capital Goods,1.779249448,0.060706402,0.060706402,0,-0.003673627,-0.007733952,0.154098995,-0.007733952,-0.002510571,-0.006004203,-0.005370266,0.683403805,1.781605236,1.139061617,0.532505285,0.7,-0.006060606,-0.016750419,0.460636516,2.139061617,-0.007733952,22.66273786,2.763819095,0.063805104,4.877369008
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,3/22/2013,Consumer Services,1.85112876,1.600941927,1.200176351,29.95000237,0.056861767,0.10320204,0.944533839,0.115521507,0.041847924,0.090873167,0.09619092,0.735958903,10.35419131,1.298582859,0.564949336,0.412420173,0.855579406,1.448736278,3.680425186,2.298582859,0.10320204,20.4348903,1.693280914,0.126574609,1.580212381
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2/25/2014,Consumer Services,2.513875518,2.238648349,1.87502066,25.04275407,0.09453696,0.137711806,0.961504631,0.140987374,0.0674865,0.114124262,0.169430189,0.713863655,10.28352791,1.510579012,0.601685509,0.323088342,0.804577563,2.04103827,6.829888741,2.510579012,0.137711806,20.94704748,2.536782485,0.135945341,1.498602758
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,10/19/2015,Consumer Services,2.530765888,2.303992214,1.927597047,28.25131471,0.036977554,0.044220354,0.759152852,0.055583944,0.022931506,0.032168431,0.06620686,0.620146642,10.66958922,1.887157071,0.653638519,0.206589069,0.822415249,2.400342488,12.70227037,2.887157071,0.044220354,17.09188448,2.91865027,0.108143685,8.956424157
BB,IAC/InterActiveCorp,IAC,Standard & Poor's Ratings Services,2/13/2015,Consumer Services,2.305618781,2.058210204,1.469543915,27.71187893,0.133419112,0.086806535,0.715979209,0.121794911,0.097049085,0.074961038,0.208274492,0.727400174,10.28088766,1.146073728,0.534032784,0.131041867,0.865031789,3.460280859,10.8582437,2.146073728,0.086806535,13.30677104,4.000177686,0.136369703,10.88151005
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,12/6/2013,Energy,1.202854996,1.139894816,0.911495116,53.3615466,-0.001923632,0.014331057,1,0.059728768,-0.000466451,0.004113522,-0.000975657,0.242484316,0.365486695,1.091663008,0.521911514,1.134228188,-0.243193525,-3.288557214,15.08955224,2.091663008,0.014331057,8.804275213,13.52238806,0.522843128,0
BBB,Devon Energy Corporation,DVN,Standard & Poor's Ratings Services,3/18/2016,Energy,1.22185129,1.049468892,0.701062215,30.68276911,-1.09958159,-1.617953595,1,-1.576797261,-0.489435189,-0.810610969,-2.050503618,0.445110389,0.689374869,3.18953043,0.761309766,0.285170209,0.013932751,0.184275184,5.781326781,4.18953043,-1.617953595,-1.259137402,13.22604423,0.409509319,0
BBB,Devon Energy Corporation,DVN,Standard & Poor's Ratings Services,3/29/2011,Energy,1.212088152,0.887628191,0.625354571,44.13782696,0.457746479,0.358953722,1,0.358953722,0.138184469,0.125882021,0.236326806,0.301879916,0.505800936,0.710226978,0.415282291,0.346132287,-0.182183279,-2.294252874,6.588505747,1.710226978,0.358953722,7.238186613,12.59310345,0.55110664,0
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,8/26/2014,Energy,1.094860994,0.915248526,0.249368155,36.54477154,0.08213227,0.207451702,1,0.240110396,0.031735687,0.090801306,0.074608849,0.386397298,0.539067666,1.350944798,0.574639098,0.583394925,-0.168366494,-2.486419753,8.575308642,2.350944798,0.207451702,4.264855931,14.76790123,0.305683328,0
BBB,Devon Energy Corporation,DVN,Moody's Investors Service,6/15/2012,Energy,1.380973583,1.252151974,0.824428614,43.94403702,0.410686223,0.374541645,1,0.374541645,0.114405234,0.12478548,0.219505366,0.278570907,0.46233955,0.918665422,0.478804387,-0.033333333,-0.210475578,-3.17961165,17.13106796,1.918665422,0.374541645,4.717699602,15.10679612,0.543390955,0
A,Devon Energy Corporation,DVN,Egan-Jones Ratings Company,6/19/2013,Energy,1.494419457,1.370148259,0.77244711,47.82414229,-0.021679646,-0.033361398,1,-0.033361398,-0.004754651,-0.008493422,-0.009681361,0.219314038,0.347854737,1.036187612,0.508886119,-0.164037855,-0.65960452,-8.1725,17.45,2.036187612,-0.033361398,12.07177225,12.39,0.521574405,0
BB,Century Aluminum Company,CENX,Egan-Jones Ratings Company,3/31/2015,Basic Industries,2.02224592,0.807923084,0.550890242,14.39648905,0.058255595,0.067060685,0.104842878,0.072903645,0.055855037,0.075389283,0.103097016,0.958792672,1.495519734,0.845796213,0.458228382,0.141377793,0.788407981,1.596781343,1.683296179,1.845796213,0.067060685,10.79574167,2.025323666,0.101712443,11.414103
B,Century Aluminum Company,CENX,Egan-Jones Ratings Company,9/5/2013,Basic Industries,1.901256443,0.566719002,0.339388851,14.100926,-0.027719617,0.013096906,0.027176406,-0.025136267,-0.022269964,0.012190603,-0.040199958,0.803400847,1.16563153,0.805120003,0.44602021,0.164382842,-1.359924942,-0.299326521,0.940207878,1.805120003,0.013096906,-3749.921337,0.220105178,0.013558292,13.04074108
B,Century Aluminum Company,CENX,Egan-Jones Ratings Company,12/4/2015,Basic Industries,2.677860853,0.746287033,0.689658676,1.773655709,-0.030417615,-0.021089752,0.021187708,-0.020046598,-0.033843699,-0.025942041,-0.058268738,1.112634867,1.582347337,0.7217012,0.419179123,-0.225572686,-0.716563108,-0.261795988,1.323001858,1.7217012,-0.021089752,13.49316765,0.36534952,0.016342737,21.09144758
CCC,Century Aluminum Company,CENX,Moody's Investors Service,6/15/2012,Basic Industries,2.525379464,1.215556073,0.948470509,12.82132652,0.008349159,-0.054029566,0.065998537,0.034868153,0.006253127,-0.045302396,0.010907494,0.748952843,1.113442919,0.744326418,0.426712805,-0.195928337,7.846049046,-223.7504128,1820.220681,1.744326418,-0.054029566,0.979895026,-28.51759038,-0.002164515,14.70201458
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,7/30/2015,Capital Goods,1.38432233,0.724471343,0.109010682,54.75193629,0.116436984,0.114138187,0.552984309,0.137703797,0.048311282,0.052703059,0.092523723,0.414913546,6.92804639,0.915157703,0.477849788,-0.022670936,0.849870425,6.004514673,1.152997241,1.915157703,0.114138187,16.08362042,7.065211939,0.166037936,9.223789832
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,2/4/2015,Capital Goods,1.222438222,0.715129538,0.251130883,53.45680182,0.112163698,0.123579007,0.530202018,0.148197707,0.044207868,0.055655253,0.092193439,0.394137043,6.960478055,1.085453156,0.520487911,0.091845535,0.836768972,5.504771472,3.395781015,2.085453156,0.123579007,15.06259181,6.578603717,0.155101364,9.668210065
BBB,Thermo Fisher Scientific Inc,TMO,Egan-Jones Ratings Company,2/11/2014,Capital Goods,3.16081254,2.48650032,1.863723608,54.15762053,0.097270498,0.100799829,0.51799424,0.122961277,0.039961209,0.045915775,0.075539419,0.410825587,7.406529365,0.890318638,0.470988658,0.030617658,0.8595514,4.79683597,16.18234804,1.890318638,0.100799829,17.66322935,5.580627255,0.153602286,9.124511931
BBB,Thermo Fisher Scientific Inc,TMO,Moody's Investors Service,8/4/2016,Capital Goods,1.442928193,0.791277899,0.161576719,60.88959237,0.11063746,0.110752376,0.550516852,0.134025752,0.044040734,0.049313259,0.093865632,0.398063497,7.089029405,1.131336673,0.53081087,-0.000691734,0.85920223,6.869047619,2.03064843,2.131336673,0.110752376,17.21158775,7.994680851,0.17271986,8.868386957
BBB,Thermo Fisher Scientific Inc,TMO,Fitch Ratings,7/16/2012,Capital Goods,2.309654612,1.270816414,0.406535136,52.66137219,0.094157427,0.101471634,0.512282272,0.118474168,0.04291919,0.050072383,0.076167013,0.455823732,7.24623494,0.774661002,0.436512101,0.008665511,0.845501348,4.739967015,2.351017042,1.774661002,0.101471634,12.92934626,5.606102254,0.16303088,9.512472716
A,Thermo Fisher Scientific Inc,TMO,Fitch Ratings,6/15/2012,Capital Goods,1.548906235,0.922007003,0.326459156,56.46871455,0.113415601,0.096077913,0.499270845,0.106192275,0.049560813,0.047494583,0.088435374,0.436984091,7.080002415,0.784381006,0.439581571,0.094976034,0.842400946,3.740808824,2.773634454,1.784381006,0.096077913,12.31442112,4.440651261,0.144210679,9.339112454
A,Snap-On Incorporated,SNA,Egan-Jones Ratings Company,5/6/2014,Capital Goods,2.510763209,1.31702544,0.304165502,63.48241453,0.114608212,0.172157697,0.481891052,0.191787993,0.085231144,0.1550109,0.165767556,0.743673966,7.787261146,0.94491766,0.485839416,0.316799696,1,6.745704467,7.054982818,1.94491766,0.172157697,9.866712928,6.745704467,0.128447571,10.17737789
A,Snap-On Incorporated,SNA,Egan-Jones Ratings Company,10/29/2015,Capital Goods,2.586058161,1.254626409,0.184917212,61.3363029,0.128718309,0.192482533,0.483357232,0.208896482,0.09788636,0.175669655,0.191095208,0.760469595,8.103090235,0.952214875,0.487761305,0.316214931,1,6.848537005,6.039586919,1.952214875,0.192482533,11.02662915,6.848537005,0.121396101,11.67862069
BBB,Snap-On Incorporated,SNA,Moody's Investors Service,6/15/2012,Capital Goods,2.621959575,1.355087359,0.317917095,59.27317637,0.096804709,0.144664004,0.46874781,0.16645645,0.07522666,0.133663527,0.180482069,0.777097117,8.087843582,1.399176955,0.583190395,0.323807217,1,2.20790378,5.628865979,2.399176955,0.144664004,7.402837912,2.20790378,0.045021372,12.16934189
A,BorgWarner Inc.,BWA,Egan-Jones Ratings Company,1/10/2014,Capital Goods,1.723967961,0.828096118,0.578558226,0,0.087547068,0.116863905,0.209386767,0.114981173,0.094115946,0.164148092,0.182865169,1.075032529,3.834966478,1.942977528,1,0.250863061,1,3.149122807,5.894736842,1.942977528,0.116863905,11.22019521,3.149122807,0.096557289,4.250903832
A,BorgWarner Inc.,BWA,Egan-Jones Ratings Company,8/8/2014,Capital Goods,1.369926199,0.553505535,0.367619926,0,0.082841662,0.118001204,0.211438892,0.115954244,0.09518539,0.193675889,0.190265487,1.149003874,3.967988533,1.998893805,1,0.297959184,1,3.526304204,5.28285274,1.998893805,0.118001204,10.11877686,3.526304204,0.096447923,4.279738562
BBB,BorgWarner Inc.,BWA,Moody's Investors Service,6/15/2012,Capital Goods,1.121784777,0.369553806,0.188451444,0,0.0801237,0.107534439,0.198200731,0.112032612,0.095669688,0.188749075,0.238793465,1.194024841,4.275240385,2.496020109,1,0.254901961,1,6.495412844,6.458715596,2.496020109,0.107534439,4.117893232,6.495412844,0.099522069,4.397841172
