ID,Gender,Own_car,Own_property,Work_phone,Phone,Email,Unemployed,Num_children,Num_family,Account_length,Total_income,Age,Years_employed,Income_type,Education_type,Family_status,Housing_type,Occupation_type,Target
5065732,0,1,1,0,0,0,1,0,2,21,157500.0,58.886903906308824,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5065734,0,0,0,0,0,0,1,0,2,35,112500.0,65.33741281477374,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5065740,1,0,1,0,0,0,0,1,3,11,90000.0,45.69566794663819,3.2334681752534276,Commercial associate,Secondary / secondary special,Married,House / apartment,Security staff,0
5065742,0,1,1,0,1,0,1,0,2,47,225000.0,60.110748338432686,0.0,Pensioner,Higher education,Married,House / apartment,Other,1
5065749,1,1,1,0,0,0,0,0,2,43,189000.0,43.5491488531592,5.150003080145383,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5065754,0,1,1,1,0,0,0,0,2,13,225000.0,54.446018740973464,4.317679350020876,Working,Secondary / secondary special,Civil marriage,House / apartment,Accountants,0
5065756,1,1,1,0,0,0,0,1,3,19,157500.0,46.276104232119756,4.651704004873475,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5065759,1,1,1,1,0,0,0,0,2,13,157500.0,53.34264221715709,7.570312874323223,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5065761,0,0,1,0,0,0,0,0,1,16,90000.0,40.37317672505253,1.8973695558430357,Working,Secondary / secondary special,Single / not married,House / apartment,Other,0
5065765,0,0,1,0,0,1,0,0,2,24,189000.0,39.43133671464849,2.8994435204008293,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5065769,0,0,1,0,0,0,1,0,1,33,216000.0,57.775313661471486,0.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,Other,0
5065770,0,0,1,1,0,0,0,1,3,4,90000.0,25.377660047776477,1.401808387578116,Working,Secondary / secondary special,Civil marriage,House / apartment,Cooking staff,0
5065772,0,0,1,0,0,0,1,0,2,2,292500.0,57.71234180031075,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5065779,0,0,1,0,0,0,1,0,2,6,472500.0,60.061466012306894,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5065781,0,0,1,0,0,0,0,0,2,8,157500.0,47.48352122220169,2.56815677255522,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5065789,1,1,1,0,0,1,0,0,1,8,315000.0,35.35185527423561,9.317097544781891,Working,Secondary / secondary special,Single / not married,House / apartment,Drivers,0
5065796,0,0,1,0,0,0,1,0,1,1,67500.0,65.31824746572482,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5065797,0,0,1,0,1,0,1,0,2,7,67500.0,61.72885137956289,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5065798,0,0,1,0,0,0,1,0,2,6,44550.0,62.7281874371137,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5065799,0,0,1,0,0,0,1,0,1,36,135000.0,66.18616398694019,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5065805,0,0,0,1,1,0,0,1,3,14,76500.0,43.5737900162221,2.1492570004859783,Working,Higher education,Married,House / apartment,Sales staff,0
5065813,0,1,0,1,0,0,0,2,4,3,103500.0,31.98970546965372,10.568321046975639,Working,Secondary / secondary special,Married,Municipal apartment,Other,0
5065815,0,0,1,1,0,0,0,0,1,23,112500.0,52.18724546020794,26.815061226445444,Working,Secondary / secondary special,Single / not married,House / apartment,Cooking staff,0
5065817,0,0,1,1,0,0,0,1,3,3,72000.0,22.05110303428544,1.0650458257185293,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,1
5065818,0,0,1,0,1,0,0,1,3,17,81000.0,39.68322415929143,4.150667022594577,Commercial associate,Secondary / secondary special,Married,House / apartment,Core staff,0
5065819,1,1,1,0,0,0,0,1,3,20,157500.0,43.47522536397051,6.2314763479058435,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5065821,0,1,1,0,0,0,0,0,2,0,157500.0,56.964893187402886,6.401226582339131,Working,Higher education,Civil marriage,House / apartment,Managers,0
5065822,1,1,1,0,0,0,1,2,4,7,157500.0,46.426689117504125,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5065835,0,0,1,0,0,0,1,0,1,36,67500.0,54.03807059693217,0.0,Pensioner,Secondary / secondary special,Separated,House / apartment,Other,0
5065839,1,0,1,1,0,0,0,0,2,12,135000.0,55.984722478901006,2.4832816553385766,Working,Secondary / secondary special,Married,House / apartment,Security staff,0
5066361,0,0,0,0,1,0,0,0,1,6,121500.0,45.09606631210771,7.515554734183453,Working,Secondary / secondary special,Separated,House / apartment,Other,0
5066378,0,0,1,0,0,0,0,0,1,47,157500.0,49.68753636282744,22.932709090535738,Working,Secondary / secondary special,Separated,House / apartment,Other,0
5066388,0,0,1,0,1,0,0,1,3,38,675000.0,43.65318931942476,4.016509579252141,Commercial associate,Higher education,Married,House / apartment,Other,0
5066406,0,0,1,0,0,0,0,1,2,18,292500.0,34.67559224350945,7.0993928691212,Working,Incomplete higher,Single / not married,House / apartment,Core staff,0
5066418,0,0,1,1,1,0,0,0,2,11,45000.0,53.69035640704463,4.514808654524049,Working,Secondary / secondary special,Married,House / apartment,Other,0
5066421,0,0,1,0,0,1,0,0,2,15,225000.0,29.4461898601614,2.847423287268048,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
5066423,0,0,1,0,0,0,0,1,3,16,225000.0,35.62290806792747,5.347132384648555,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
5066431,1,0,1,0,0,1,0,0,2,23,180000.0,44.5977672368358,8.347878464307959,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5066435,1,1,1,0,0,1,0,0,2,32,157500.0,47.486259129208676,1.5140625748646448,Working,Secondary / secondary special,Married,House / apartment,Drivers,1
5066442,0,0,1,0,0,1,0,2,4,29,225000.0,30.850736154746503,4.7666960991669916,Working,Secondary / secondary special,Civil marriage,House / apartment,Sales staff,0
5066449,0,0,1,0,0,0,0,0,1,49,315000.0,55.010027584413095,3.682484924399543,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Cleaning staff,1
5066458,0,1,1,0,0,0,0,0,1,47,135000.0,44.3842104902907,3.8494972518258415,Working,Secondary / secondary special,Separated,House / apartment,Laborers,1
5066471,0,0,1,0,0,0,1,0,2,29,360000.0,60.2257404327262,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066473,0,0,1,0,0,0,0,0,2,16,135000.0,45.16725189428941,1.1773000130050582,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,1
5066481,0,0,1,0,0,0,0,0,2,6,180000.0,26.349617035257396,7.597691944393109,Commercial associate,Higher education,Married,With parents,Laborers,0
5066484,0,1,1,0,0,1,0,1,3,23,166500.0,37.084950409659335,10.513562906835869,Working,Secondary / secondary special,Married,House / apartment,Medicine staff,0
5066490,1,1,1,0,1,0,1,0,2,23,81000.0,62.84044162440023,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,1
5066495,0,0,0,0,1,1,0,1,3,46,112500.0,33.062965016393214,14.680657371472378,Working,Higher education,Civil marriage,With parents,Laborers,0
5066501,1,0,1,0,0,0,0,0,2,23,225000.0,28.958842412917445,7.2636672895405106,Commercial associate,Secondary / secondary special,Married,House / apartment,Other,0
5066506,0,0,1,0,1,0,0,0,1,4,157500.0,48.017413088564446,21.016174185643784,Working,Secondary / secondary special,Single / not married,House / apartment,Private service staff,0
5066516,0,0,1,1,0,0,0,1,3,22,67500.0,41.758557670588715,2.428523515198806,Working,Secondary / secondary special,Married,House / apartment,Core staff,0
5066517,0,0,1,1,1,0,0,0,2,37,144000.0,54.68969246459544,29.51463753533611,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5066529,0,0,1,0,0,0,0,0,1,30,247500.0,49.391842406072676,13.177546424635686,Working,Secondary / secondary special,Widow,House / apartment,Other,0
5066535,1,1,1,0,0,0,0,1,3,37,900000.0,42.01044511523166,3.0144356146943467,Working,Secondary / secondary special,Married,Co-op apartment,Managers,0
5066546,0,0,1,0,1,1,1,0,2,30,135000.0,64.72412164520831,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5066553,0,1,0,0,0,0,0,1,3,51,180000.0,48.072171228704214,4.933708426593291,State servant,Secondary / secondary special,Married,Municipal apartment,Core staff,0
5066561,0,0,0,1,0,1,0,0,2,14,180000.0,22.57951908663422,1.1773000130050582,Commercial associate,Incomplete higher,Married,With parents,Sales staff,0
5066565,0,0,1,0,1,0,1,0,1,29,216000.0,56.54599341533365,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5066570,0,1,1,0,0,0,0,1,2,20,315000.0,32.10195965694025,5.5962819222845095,Working,Incomplete higher,Single / not married,House / apartment,Core staff,0
5066586,0,1,1,1,1,0,0,0,2,7,76500.0,33.89528874651772,6.261593324982717,Working,Secondary / secondary special,Married,House / apartment,High skill tech staff,0
5066589,0,0,0,0,0,0,0,1,3,30,360000.0,40.53471323846485,5.262257267431911,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,0
5066603,0,0,1,0,0,0,1,0,2,19,85500.0,58.94987576746956,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066610,1,0,1,0,0,1,0,0,2,22,247500.0,50.75532009555295,3.934372369042485,Working,Secondary / secondary special,Married,House / apartment,Laborers,0
5066614,0,0,1,0,0,1,0,0,2,9,139500.0,51.280998240894746,0.4298514000971957,Working,Secondary / secondary special,Married,House / apartment,Cooking staff,0
5066625,1,1,1,0,0,0,0,0,2,28,157500.0,31.414744998186137,1.5961997850743,Working,Secondary / secondary special,Married,House / apartment,Other,0
5066631,0,0,1,0,0,0,1,0,2,44,40500.0,57.98065668699562,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066643,0,0,1,1,1,0,0,0,2,60,315000.0,52.51305639403957,3.348460269546945,Working,Secondary / secondary special,Married,House / apartment,Other,0
5066646,0,0,0,1,0,0,0,4,6,36,67500.0,36.35940505280738,0.7666139619567821,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5066647,1,1,1,1,0,0,0,0,2,40,90000.0,30.59884871010356,8.430015674517614,Working,Secondary / secondary special,Married,With parents,Other,0
5066663,0,0,1,0,1,1,0,0,2,19,135000.0,40.04188997720692,21.42959814369905,Working,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5066668,0,0,1,0,0,0,0,0,1,4,324000.0,44.13506095265474,4.262921209881107,Working,Secondary / secondary special,Separated,House / apartment,High skill tech staff,1
5066675,0,0,1,0,1,0,0,2,4,40,81000.0,44.99750165985612,26.680903783103005,Working,Secondary / secondary special,Married,House / apartment,Other,0
5066689,0,0,1,0,1,1,0,0,2,17,180000.0,35.444944112473216,0.9336262893830811,Commercial associate,Higher education,Civil marriage,House / apartment,Sales staff,0
5066696,0,0,1,1,0,0,0,0,2,7,180000.0,41.20823836218403,1.6810749022909437,Commercial associate,Higher education,Married,House / apartment,Laborers,0
5066700,0,0,1,0,0,0,1,0,2,54,112500.0,64.39557280436969,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066705,1,1,0,1,1,0,0,0,1,49,180000.0,26.585077037858408,3.7673600416161865,Commercial associate,Secondary / secondary special,Single / not married,Office apartment,Drivers,0
5066708,0,0,1,0,0,0,1,0,1,18,247500.0,67.1088386482953,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,0
5066716,0,1,1,0,0,0,0,0,2,60,229500.0,49.824431713176864,8.263003347091315,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,Other,0
5066719,1,1,1,1,1,0,0,0,1,48,360000.0,35.63385969595543,2.932298404484692,Working,Secondary / secondary special,Single / not married,Municipal apartment,Managers,0
5066720,0,0,1,1,0,0,0,0,2,34,112500.0,54.80468455888896,4.681820981950348,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,1
5066721,1,1,1,1,0,0,0,0,1,12,108000.0,46.09266446265153,3.0993107319109905,Working,Secondary / secondary special,Separated,With parents,Core staff,0
5066724,1,1,1,0,0,0,1,0,2,20,161100.0,54.279006413547165,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066731,0,0,1,0,0,0,1,0,2,39,216000.0,62.19155766374395,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066742,0,0,1,0,0,0,0,0,1,60,112500.0,51.82584173528546,3.7673600416161865,Working,Secondary / secondary special,Single / not married,House / apartment,Sales staff,0
5066747,0,0,1,0,0,0,1,0,2,38,90000.0,58.27908855075737,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5066754,0,0,1,0,0,0,0,1,2,16,180000.0,41.673682553372075,1.5140625748646448,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,Other,0
5066759,0,1,1,1,1,1,0,0,2,5,225000.0,53.02778291135341,8.263003347091315,Commercial associate,Higher education,Married,House / apartment,Sales staff,0
5066761,0,0,0,0,0,0,1,1,2,4,126000.0,51.798462665215574,0.0,Pensioner,Secondary / secondary special,Widow,House / apartment,Other,1
5066765,0,0,1,0,0,0,0,1,3,58,63000.0,39.836546951682784,8.178128229874671,Commercial associate,Secondary / secondary special,Married,House / apartment,Sales staff,0
5066770,1,1,1,1,0,0,0,0,2,44,225000.0,27.4694210011157,5.681157039501153,Commercial associate,Secondary / secondary special,Married,House / apartment,Managers,0
5066777,1,0,1,1,0,0,0,0,1,53,180000.0,41.86259813685428,3.4305974797566,Working,Secondary / secondary special,Single / not married,House / apartment,Security staff,1
5066783,1,1,0,0,0,0,0,1,3,2,157500.0,42.620998377790094,5.514144712074854,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5066792,1,1,0,0,0,0,1,1,3,36,180000.0,42.464937678391756,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066799,0,1,1,0,0,0,0,0,2,10,144000.0,45.28224398858293,1.0157634995927363,Commercial associate,Secondary / secondary special,Married,House / apartment,Laborers,0
5066808,0,1,0,0,0,1,0,1,2,55,360000.0,45.120707475170605,11.014599889114766,Working,Higher education,Widow,House / apartment,Managers,0
5066831,0,1,1,0,0,0,1,0,2,7,157500.0,59.519360424923164,0.0,Pensioner,Lower secondary,Married,House / apartment,Other,0
5066836,0,0,1,0,0,0,0,0,2,12,382500.0,47.72719494582366,4.681820981950348,Working,Secondary / secondary special,Married,House / apartment,Secretaries,0
5066840,1,1,1,0,0,1,0,1,3,39,112500.0,44.2171981628644,4.429933537307405,Working,Secondary / secondary special,Married,House / apartment,Drivers,0
5066843,0,0,1,0,0,0,1,0,2,14,135000.0,46.790830749433596,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066844,0,0,0,0,0,1,1,0,2,47,157500.0,59.12510181591682,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066848,0,0,1,0,1,1,1,0,2,25,450000.0,60.10253461741172,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066850,1,1,1,0,1,1,0,3,5,50,202500.0,43.842104902906975,13.10088502844001,Working,Secondary / secondary special,Married,House / apartment,Other,1
5066860,0,0,1,0,0,0,0,2,4,37,54000.0,27.118968904221166,2.1766360705558636,Working,Secondary / secondary special,Married,House / apartment,Sales staff,0
5066867,1,1,1,0,0,0,0,0,1,41,270000.0,37.796806231476346,4.262921209881107,Working,Secondary / secondary special,Single / not married,House / apartment,Laborers,0
5066883,1,1,1,0,0,0,0,2,4,13,85500.0,39.08088461775396,8.430015674517614,Working,Secondary / secondary special,Married,House / apartment,Other,0
5066893,1,1,1,0,1,0,0,0,2,15,225000.0,57.430337378590934,2.2615111877725074,Working,Incomplete higher,Married,House / apartment,Drivers,0
5066895,0,1,1,0,0,1,1,1,3,28,157500.0,37.744785998343566,0.0,Pensioner,Higher education,Married,House / apartment,Other,0
5066898,0,0,1,0,0,0,0,0,2,19,180000.0,40.63601579772343,21.933373032984935,State servant,Secondary / secondary special,Married,House / apartment,Managers,0
5066906,0,0,1,0,0,1,0,1,3,11,180000.0,31.406531277165172,2.7652860770583927,Commercial associate,Higher education,Civil marriage,With parents,HR staff,0
5066909,1,1,1,0,0,0,0,0,2,36,180000.0,30.36065080049556,4.016509579252141,Working,Higher education,Married,With parents,Laborers,0
5066925,1,0,1,0,0,0,0,0,1,26,391500.0,47.97360657645263,4.178046092664463,Working,Secondary / secondary special,Separated,House / apartment,Security staff,0
5066935,0,0,1,0,0,0,0,1,3,20,135000.0,39.688699973305404,11.515636871393664,Working,Secondary / secondary special,Married,Rented apartment,Medicine staff,0
5066939,0,0,1,0,0,0,1,0,2,16,90000.0,63.30041000157429,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066959,1,1,1,0,0,1,1,0,2,12,90000.0,67.95485191345476,0.0,Pensioner,Secondary / secondary special,Married,House / apartment,Other,0
5066961,0,1,0,0,0,0,0,0,2,36,427500.0,48.39798216253585,14.01534596877417,State servant,Higher education,Married,House / apartment,Core staff,0
