DrawNumber,DrawDate,Ball1,Ball2,Ball3,Ball4,Ball5,LuckyStar1,LuckyStar2,UKMillionaireMaker,BallSet,DrawMachine,Match_5_and_2_Stars_roll,Match_5_and_2_Stars_UKWinners,Match_5_and_2_Stars_PrizePerWinner,Match_5_and_2_Stars_UKPrizeFund,Match_5_and_2_Stars_TotalWinners,Match_5_and_1_Star_UKWinners,Match_5_and_1_Star_PrizePerWinner,Match_5_and_1_Star_UKPrizeFund,Match_5_and_1_Star_TotalWinners,Match_5_UKWinners,Match_5_PrizePerWinner,Match_5_UKPrizeFund,Match_5_TotalWinners,Match_4_and_2_Stars_UKWinners,Match_4_and_2_Stars_PrizePerWinner,Match_4_and_2_Stars_UKPrizeFund,Match_4_and_2_Stars_TotalWinners,Match_4_and_1_Star_UKWinners,Match_4_and_1_Star_PrizePerWinner,Match_4_and_1_Star_UKPrizeFund,Match_4_and_1_Star_TotalWinners,Match_3_and_2_Stars_UKWinners,Match_3_and_2_Stars_PrizePerWinner,Match_3_and_2_Stars_UKPrizeFund,Match_3_and_2_Stars_TotalWinners,Match_4_UKWinners,Match_4_PrizePerWinner,Match_4_UKPrizeFund,Match_4_TotalWinners,Match_2_and_2_Stars_UKWinners,Match_2_and_2_Stars_PrizePerWinner,Match_2_and_2_Stars_UKPrizeFund,Match_2_and_2_Stars_TotalWinners,Match_3_and_1_Star_UKWinners,Match_3_and_1_Star_PrizePerWinner,Match_3_and_1_Star_UKPrizeFund,Match_3_and_1_Star_TotalWinners,Match_3_UKWinners,Match_3_PrizePerWinner,Match_3_UKPrizeFund,Match_3_TotalWinners,Match_1_and_2_Stars_UKWinners,Match_1_and_2_Stars_PrizePerWinner,Match_1_and_2_Stars_UKPrizeFund,Match_1_and_2_Stars_TotalWinners,Match_2_and_1_Star_UKWinners,Match_2_and_1_Star_PrizePerWinner,Match_2_and_1_Star_UKPrizeFund,Match_2_and_1_Star_TotalWinners,Match_2_UKWinners,Match_2_PrizePerWinner,Match_2_UKPrizeFund,Match_2_TotalWinners,Totals_UKWinners,Totals_UKPrizeFund,Totals_TotalWinners,JackpotWinner_country,TicketPrice
689,29-04-2014,35,26,18,23,44,3,11,['WDY323192'],02,01,1,0,62955401.0,0.0,0,0,301000.0,0.0,3,2,37631.2,75262.4,8,13,3272.2,42538.6,46,256,131.7,33715.2,1000,536,51.5,27604.0,1826,504,63.1,31802.4,2087,7377,17.1,126146.7,25179,11014,10.1,111241.4,40932,22518,8.0,180144.0,86973,38380,9.2,353096.0,131887,150483,5.8,872801.4,566592,316602.0,2.7,854825.4,1216095.0,547685,2709177.5,2072628,,2.0
688,25-04-2014,13,49,44,21,24,9,1,['VDK003158'],02,01,1,0,56005506.0,0.0,0,0,284900.0,0.0,4,2,27134.4,54268.8,14,17,2183.2,37114.4,87,301,133.1,40063.1,1248,797,36.7,29249.9,3234,622,69.0,42918.0,2406,11161,11.9,132815.9,45733,13378,9.6,128428.8,54163,27064,7.8,211099.2,111497,58554,6.6,386456.4,233461,194472,5.4,1050148.8,768789,395685.0,2.6,1028781.0,1592326.0,702053,3141344.3,2812962,,2.0
687,22-04-2014,20,46,15,24,13,8,1,['TDF022154'],02,01,1,0,46672601.0,0.0,0,1,376122.0,376122.0,2,0,83500.0,0.0,3,9,3917.9,35261.1,32,166,162.2,26925.2,676,418,45.6,19060.8,1718,330,80.0,26400.0,1370,5898,14.5,85521.0,24693,7740,10.3,79722.0,33356,15613,8.3,129587.9,69076,31424,7.8,245107.2,129071,112866,5.6,632049.6,490383,227700.0,2.8,637560.0,1002158.0,402165,2293316.8,1752538,,2.0
686,18-04-2014,21,47,31,39,24,3,7,['SCW650784'],02,01,1,0,40962533.0,0.0,0,0,1058400.0,0.0,1,1,44102.3,44102.3,8,7,2450.1,17150.7,72,257,146.8,37727.6,1051,840,29.6,24864.0,3717,500,78.1,39050.0,1976,13637,8.7,118641.9,58244,11605,10.7,124173.5,45256,22476,9.8,220264.8,82988,75547,4.3,324852.1,329046,179948,5.7,1025703.6,680275,338102.0,3.2,1081926.4,1234186.0,642920,3058456.9,2436820,,2.0
685,15-04-2014,14,50,47,26,3,7,11,['RCQ422826'],02,01,1,0,32625427.0,0.0,0,0,243500.0,0.0,3,1,30446.7,30446.7,8,9,4510.6,40595.4,27,153,148.0,22644.0,720,382,53.1,20284.2,1433,324,78.7,25498.8,1354,5802,16.1,93412.2,21630,7154,11.1,79409.4,30128,14666,8.9,130527.4,63133,30377,8.6,261242.2,114719,106999,5.9,631294.1,450080,218431.0,2.9,633449.9,931036.0,384298,1968804.3,1614271,,2.0
684,11-04-2014,8,33,30,12,19,4,11,"['JZR508877', 'QCD028298', 'QCD858034', 'QCD866327', 'QCF418640', 'QCG796440', 'QCH500320', 'QCK048422', 'QCK739139', 'QCM553356']",02,01,1,0,26905670.0,0.0,0,7,104153.7,729075.9,11,8,20099.8,160798.4,19,10,3818.9,38189.0,50,362,119.3,43186.6,1400,735,50.6,37191.0,2354,830,45.9,38097.0,3636,10286,17.4,178976.4,31403,15782,9.4,148350.8,55625,34319,6.4,219641.6,137637,52708,9.7,511267.6,159450,212277,5.7,1209978.9,730741,457647.0,2.4,1098352.8,1770090.0,784971,4413106.0,2892416,,2.0
683,08-04-2014,42,11,29,18,49,11,4,['PCC396384'],02,01,1,0,17853605.0,0.0,0,1,140107.6,140107.6,5,1,38918.7,38918.7,6,7,3155.5,22088.5,37,139,160.6,22323.4,636,371,52.2,19366.2,1397,292,67.1,19593.2,1522,5024,16.9,84905.6,19798,7069,10.8,76345.2,29635,14724,8.3,122209.2,64621,25319,9.6,243062.4,98177,102219,6.0,613314.0,426196,212912.0,2.7,574862.4,946597.0,368078,1977096.4,1588627,,2.0
682,04-04-2014,50,45,28,6,10,10,11,['NBW113280'],02,01,1,0,12415500.0,0.0,0,0,502400.0,0.0,2,0,83700.0,0.0,4,8,3283.8,26270.4,51,190,169.8,32262.0,863,492,50.0,24600.0,2093,508,64.8,32918.4,2260,7593,15.3,116172.9,31300,9529,12.2,116253.8,37499,22950,7.6,174420.0,101267,38465,9.0,346185.0,149560,135127,6.9,932376.3,532451,336648.0,2.5,841620.0,1500612.0,551510,2643078.8,2357962,,2.0
681,01-04-2014,44,38,18,16,26,10,8,['MBN384155'],02,01,0,0,12457500.0,0.0,1,1,169485.6,169485.6,4,0,134400.0,0.0,2,7,2404.0,16828.0,47,165,143.2,23628.0,690,367,52.1,19120.7,1355,328,69.8,22894.4,1415,4739,17.7,83880.3,18327,6782,10.8,73245.6,28557,14233,8.4,119557.2,62174,23961,9.8,234817.8,93424,96201,6.1,586826.1,403902,206223.0,2.8,577424.4,897098.0,353007,1927708.1,1506996,['Ireland'],2.0
680,28-03-2014,3,43,19,28,4,3,7,['LBJ742888'],04,03,0,0,20942416.0,0.0,1,1,179315.4,179315.4,6,3,51232.9,153698.7,7,24,1519.6,36470.4,118,287,117.5,33722.5,1335,1130,20.1,22713.0,5569,519,66.5,34513.5,2358,15960,6.6,105336.0,77548,13987,8.2,114693.4,60019,25174,8.2,206426.8,100776,75253,3.9,293486.7,368327,193513,4.6,890159.8,844206,351034.0,2.7,947791.8,1444414.0,676885,3018328.0,2904684,['Spain'],2.0
679,25-03-2014,28,50,26,7,20,8,2,['JZQ328601'],04,03,1,0,12549000.0,0.0,0,0,131700.0,0.0,5,1,73167.1,73167.1,3,4,2494.3,9977.2,44,138,144.1,19885.8,666,498,29.7,14790.6,2308,282,68.6,19345.2,1399,7046,9.3,65527.8,33757,7097,9.3,66002.1,32234,14229,7.8,110986.2,64627,36369,5.1,185481.9,172691,106049,5.0,530245.0,479144,208003.0,2.6,540807.8,947092.0,379716,1636216.7,1733970,,2.0
678,21-03-2014,37,7,39,30,42,7,5,['JZP613277'],04,03,0,0,21325022.0,0.0,1,2,373910.4,747820.8,3,4,46738.8,186955.2,8,15,2832.6,42489.0,66,205,182.1,37330.5,898,792,31.2,24710.4,3736,439,97.4,42758.6,1678,11349,8.9,101006.1,60227,11175,10.5,117337.5,48593,20550,10.6,217830.0,80878,61347,4.6,282196.2,329336,172236,5.4,930074.4,760822,308711.0,3.3,1018746.3,1243868.0,586825,3749255.0,2530114,['Switzerland'],2.0
677,18-03-2014,27,36,34,8,39,5,10,['HZP388021'],04,03,1,0,12603000.0,0.0,0,2,181079.9,362159.8,4,3,60359.9,181079.7,4,10,3894.1,38941.0,31,113,158.6,17921.8,666,285,54.0,15390.0,1395,242,86.7,20981.4,1218,4674,16.2,75718.8,21415,5994,11.1,66533.4,29748,12419,9.3,115496.7,59652,25280,8.4,212352.0,115911,88209,6.2,546895.8,427349,188495.0,3.0,565485.0,880150.0,325726,2218955.4,1537543,,2.0
676,14-03-2014,30,24,6,27,25,9,5,['GZC455768'],04,03,0,1,107932603.2,107932603.2,1,1,251609.5,251609.5,7,4,34534.6,138138.4,17,26,2329.7,60572.2,126,542,125.2,67858.4,2050,1424,31.3,44571.2,5844,988,68.5,67678.0,3745,19902,10.1,201010.2,83444,23329,8.7,202962.3,92491,45777,8.1,370793.7,167378,103730,5.4,560142.0,440246,326410,4.9,1599409.0,1297395,623176.0,2.8,1744892.8,2334784.0,1145310,113242240.9,4427528,['UK'],2.0
675,11-03-2014,1,4,44,33,23,8,7,['FYR837497'],04,03,1,0,93707468.0,0.0,0,1,250798.7,250798.7,5,1,37999.8,37999.8,11,16,2824.3,45188.8,74,309,126.8,39181.2,1442,775,44.5,34487.5,2932,619,66.0,40854.0,2768,10571,14.0,147994.0,42825,14304,8.8,125875.2,65280,27102,8.0,216816.0,120281,55053,7.6,418402.8,220943,207219,4.9,1015373.1,935215,386366.0,2.7,1043188.2,1704668.0,702336,3416159.3,3096444,,2.0
674,07-03-2014,38,10,40,5,41,1,8,['CXW334054'],04,03,1,0,82990000.0,0.0,0,1,316429.8,316429.8,6,3,57532.6,172597.8,11,17,4585.9,77960.3,69,311,191.0,59401.0,1449,791,52.3,41369.3,3776,660,85.8,56628.0,3224,12132,15.4,186832.8,58818,15047,11.7,176049.9,74171,29810,9.7,289157.0,150526,65873,7.9,520396.7,324122,223232,6.0,1339392.0,1155676,451108.0,3.0,1353324.0,2362786.0,798985,4589538.6,4134634,,2.0
673,04-03-2014,3,22,5,27,44,6,1,['CXW781222'],04,03,1,0,12375000.0,0.0,0,0,697000.0,0.0,1,5,29043.3,145216.5,8,12,3319.2,39830.4,35,164,137.3,22517.2,740,372,40.4,15028.8,1797,467,55.0,25685.0,1845,5517,12.9,71169.3,25754,7467,9.4,70189.8,33944,16850,6.7,112895.0,79135,27355,7.2,196956.0,130689,101859,5.2,529666.8,486135,221796.0,2.4,532310.4,1074540.0,381864,1761465.2,1834623,,2.0
672,28-02-2014,38,44,32,12,43,2,7,['BXP474879'],03,11,0,0,35072863.0,0.0,1,0,657700.0,0.0,2,1,61031.6,61031.6,6,12,2953.1,35437.2,62,262,154.0,40348.0,1040,694,33.6,23318.4,3401,466,88.2,41101.2,1816,10333,10.9,112629.7,48286,11039,10.2,112597.8,49277,20772,9.4,195256.8,89325,55671,5.5,306190.5,269402,159731,5.6,894493.6,708467,299468.0,3.2,958297.6,1286266.0,558449,2780702.4,2457351,['Spain'],2.0
671,25-02-2014,42,21,25,28,35,6,4,['ZXJ180326'],03,11,1,0,26289565.0,0.0,0,0,357900.0,0.0,2,2,29828.2,59656.4,8,15,1955.9,29338.5,61,224,107.0,23968.0,975,427,33.7,14389.9,2212,531,48.1,25541.1,2168,6375,11.2,71400.0,30467,7180,10.0,71800.0,32531,14064,8.1,113918.4,67662,33669,6.0,202014.0,158935,100837,5.7,574770.9,457694,200671.0,2.8,561878.8,949332.0,363995,1748676.0,1702047,,2.0
670,21-02-2014,28,13,17,30,32,5,7,['YWZ446529'],03,11,1,0,20630644.0,0.0,0,2,207772.3,415544.6,5,1,49469.6,49469.6,7,23,1236.7,28444.1,140,275,93.2,25630.0,1624,870,21.1,18357.0,5118,525,61.4,32235.0,2466,11513,7.4,85196.2,67179,12626,7.4,93432.4,63785,21946,7.9,173373.4,101221,56932,4.3,244807.6,320920,171397,4.4,754146.8,852197,301431.0,2.8,844006.8,1375376.0,577541,2764643.5,2790038,,2.0
669,18-02-2014,36,37,26,23,49,6,7,['XWV082694'],03,11,1,0,12378000.0,0.0,0,0,0.0,0.0,0,1,466457.3,466457.3,2,5,3239.2,16196.0,36,124,192.8,23907.2,529,356,50.1,17835.6,1453,246,99.6,24501.6,1024,4863,15.6,75862.8,21462,6083,11.6,70562.8,27430,11588,11.0,127468.0,48987,26150,8.0,209200.0,118157,92256,5.9,544310.4,428931,172320.0,3.4,585888.0,756202.0,313992,2162189.7,1404213,,2.0
668,14-02-2014,19,39,4,2,6,2,7,['PTX668934'],03,11,0,0,20927566.0,0.0,1,3,187470.2,562410.6,6,1,37494.0,37494.0,10,16,2060.1,32961.6,91,333,107.1,35664.3,1531,877,26.5,23240.5,4417,518,68.1,35275.8,2407,11829,9.1,107643.9,58602,13398,7.8,104504.4,65796,23364,8.0,186912.0,107491,58656,5.2,305011.2,292652,177274,4.8,850915.2,843544,317647.0,2.9,921176.3,1445016.0,603916,3203209.8,2821564,['Spain'],2.0
667,11-02-2014,47,25,8,17,41,1,2,['VWJ984444'],03,11,1,0,12445500.0,0.0,0,0,335700.0,0.0,2,0,27900.0,0.0,8,5,5086.8,25434.0,22,121,151.5,18331.5,646,303,52.0,15756.0,1343,272,71.0,19312.0,1378,4512,16.2,73094.4,19763,6151,10.5,64585.5,29097,12354,8.6,106244.4,59743,25111,8.1,203399.1,111086,90629,5.7,516585.3,427175,180351.0,2.9,523017.9,867503.0,319809,1565760.1,1517766,,2.0
666,07-02-2014,17,19,47,3,46,9,10,['TVZ813308'],03,11,0,0,21037161.0,0.0,1,1,553637.9,553637.9,2,4,36909.1,147636.4,10,9,3926.5,35338.5,47,203,186.2,37798.6,867,447,67.6,30217.2,1704,449,82.7,37132.3,1952,7098,20.0,141960.0,26398,10103,12.2,123256.6,41519,22105,9.0,198945.0,94587,36144,10.8,390355.2,138345,150222,6.4,961420.8,630272,329015.0,2.8,921242.0,1446799.0,555800,3578940.5,2382503,['Spain'],2.0
665,04-02-2014,37,1,33,21,38,8,4,['SVV404817'],03,11,1,0,12433500.0,0.0,0,0,695600.0,0.0,1,1,38645.5,38645.5,6,3,6440.9,19322.7,18,109,205.7,22421.3,493,317,44.3,14043.1,1634,250,98.8,24700.0,1026,5945,12.6,74907.0,26279,5976,12.1,72309.6,26166,11660,10.1,117766.0,53044,33295,6.2,206429.0,151424,94050,6.0,564300.0,422991,182707.0,3.0,548121.0,858462.0,334313,1702965.2,1541544,,2.0
664,31-01-2014,10,15,31,8,16,8,9,['QVG418871'],02,01,0,0,59249234.0,0.0,1,2,666220.4,1332440.8,2,1,37012.2,37012.2,12,19,2960.9,56257.1,75,377,119.9,45202.3,1620,779,43.1,33574.9,3220,667,68.6,45756.2,2832,10212,14.6,149095.2,43527,15734,8.7,136885.8,69584,29975,7.8,233805.0,130093,51839,8.3,430263.7,215855,214105,5.1,1091935.5,950121,404464.0,2.8,1132499.2,1749766.0,728174,4724727.9,3166708,['France'],2.0
663,28-01-2014,18,23,48,20,42,2,9,['QVG792053'],02,Machine 1,1,0,49446896.0,0.0,0,1,169309.5,169309.5,5,1,56436.5,56436.5,5,11,4551.3,50064.3,31,181,173.8,31457.8,710,458,43.9,20106.2,2008,342,89.6,30643.2,1377,6918,12.3,85091.4,32728,8069,11.0,88759.0,35142,15475,9.7,150107.5,66640,38323,6.1,233770.3,185945,119080,5.6,666848.0,548933,228779.0,3.0,686337.0,1029483.0,417638,2268930.7,1903007,,2.0
662,24-01-2014,19,41,35,34,5,1,5,['PTY086372'],02,01,1,0,43002299.0,0.0,0,2,168155.9,336311.8,7,1,78472.7,78472.7,5,20,3065.3,61306.0,64,226,181.0,40906.0,948,572,46.0,26312.0,2665,487,89.4,43537.8,1919,9158,12.8,117222.4,43978,10904,11.3,123215.2,47370,21841,10.2,222778.2,88489,48817,6.8,331955.6,234265,167441,5.6,937669.6,758461,324022.0,3.2,1036870.4,1366445.0,583491,3356557.7,2544616,,2.0
661,21-01-2014,4,42,35,48,12,5,8,['NTT869875'],02,01,1,0,33466125.0,0.0,0,0,262900.0,0.0,3,5,29211.2,146056.0,9,10,2190.8,21908.0,60,165,150.7,24865.5,763,468,33.6,15724.8,2439,298,88.3,26313.4,1302,6990,10.1,70599.0,37093,7356,10.6,77973.6,34015,14167,9.8,138836.6,61786,38548,5.1,196594.8,205569,110848,5.5,609664.0,522270,210558.0,3.1,652729.8,936944.0,389413,1981265.5,1802253,,2.0
660,17-01-2014,26,19,33,42,32,10,4,['MTL833773'],,,1,0,27266155.0,0.0,0,1,577348.5,577348.5,2,3,48112.3,144336.9,8,11,5201.3,57214.3,37,232,194.6,45147.2,865,437,65.5,28623.5,1834,470,76.2,35814.0,2208,7153,19.8,141629.4,27909,9870,12.7,125349.0,41632,21261,9.2,195601.2,96219,37863,10.4,393775.2,149982,147218,6.7,986360.6,629065,314669.0,2.9,912540.1,1456124.0,539188,3643739.9,2405885,,2.0
659,14-01-2014,25,18,20,26,37,11,10,['LTG855433'],02,01,1,0,18577883.0,0.0,0,0,383300.0,0.0,2,3,36506.6,109519.8,7,12,3116.4,37396.8,41,139,225.8,31386.2,495,379,59.2,22436.8,1348,317,82.8,26247.6,1350,4774,18.8,89751.2,19465,6297,14.0,88158.0,24926,15547,8.4,130594.8,69730,25339,9.7,245788.3,106972,89939,7.4,665548.6,374843,229709.0,2.6,597243.4,1072817.0,372455,2044071.5,1671996,,2.0
658,10-01-2014,1,27,2,11,29,10,1,['JSJ205174'],02,01,1,0,12453000.0,0.0,0,1,112865.7,112865.7,10,6,19801.0,118806.0,19,10,3188.2,31882.0,59,304,127.8,38851.2,1287,575,50.7,29152.5,2317,720,53.1,38232.0,3095,7618,16.9,128744.2,31875,12582,9.3,117012.6,55529,29149,6.4,186553.6,133944,38733,9.7,375710.1,156812,162764,5.6,911478.4,735151,388861.0,2.3,894380.3,1802915.0,641323,2983668.6,2923013,,2.0
657,07-01-2014,2,45,20,27,33,6,10,['JSN066958'],02,01,0,0,108247799.0,0.0,2,2,164513.3,329026.6,9,4,29031.7,116126.8,17,22,3628.9,79835.8,68,326,168.0,54768.0,1285,768,52.3,40166.4,2945,672,73.1,49123.2,2951,11084,16.9,187319.6,41977,14421,11.6,167283.6,58237,31242,8.5,265557.0,134170,58859,8.8,517959.2,225576,213051,6.2,1320916.2,861760,467254.0,2.7,1261585.8,2003866.0,797705,4389668.2,3332863,"['France', 'Spain']",2.0
656,03-01-2014,3,44,27,38,31,3,8,['GRM543141'],02,01,1,0,96289141.0,0.0,0,1,226781.7,226781.7,7,1,58795.2,58795.2,9,38,2519.7,95748.6,105,404,148.9,60155.6,1554,1207,30.6,36934.2,5393,810,81.0,65610.0,2856,15618,10.1,157741.8,74946,17280,9.7,167616.0,74369,32867,9.0,295803.0,135489,77664,5.6,434918.4,380968,241552,5.2,1256070.4,1107116,457145.0,2.9,1325720.5,1989785.0,844587,4181895.4,3772597,,2.0
655,31-12-2013,29,45,24,20,13,7,3,"['DQR622154', 'FRD942976', 'GRG911485', 'GRH256975', 'GRH716372', 'GRK090143', 'GRK158945', 'GRL136445', 'GRL981906', 'GRM521664', 'GRM538074', 'GRM890781', 'GRN209581', 'GRN686516', 'GRN960639', 'GRP442077', 'GRP612190', 'GRP652417', 'GRQ026174', 'GRQ978512', 'GRR323864', 'GRR723915', 'GRS031830', 'GRS475449', 'GRW614436']",03,01,1,0,83850382.0,0.0,0,2,125281.3,250562.6,12,4,83520.8,334083.2,6,31,2480.8,76904.8,101,478,140.7,67254.6,1558,1681,26.5,44546.5,5906,973,75.8,73753.4,2889,22563,8.3,187272.9,85971,23349,9.0,210141.0,75791,44418,8.3,368669.4,138296,116986,4.6,538135.6,439456,328472,5.0,1642360.0,1082996,627760.0,2.8,1757728.0,1993621.0,1166717,5551412.0,3826603,,2.0
654,27-12-2013,1,22,6,13,28,10,5,['FRF710292'],03,01,1,0,72089654.0,0.0,0,2,108519.6,217039.2,11,5,14210.9,71054.5,28,19,2286.8,43449.2,87,337,92.2,31071.4,1888,666,38.0,25308.0,3264,800,40.4,32320.0,4306,8734,13.4,117035.6,42466,13259,7.7,102094.3,70862,29692,5.8,172213.6,157019,43438,7.8,338816.4,206501,172145,4.8,826296.0,900498,379113.0,2.3,871959.9,1932405.0,648210,2848658.1,3319335,,2.0
653,24-12-2013,5,31,43,50,19,6,2,['DQQ542482'],03,01,1,0,62469261.0,0.0,0,2,216893.4,433786.8,5,1,45186.1,45186.1,8,12,3929.2,47150.4,46,234,156.8,36691.2,1008,702,41.3,28992.6,2731,565,70.8,40002.0,2232,9808,12.5,122600.0,41355,11337,10.9,123573.3,45377,23033,8.9,204993.7,93673,52291,6.3,329433.3,232031,164830,5.8,956014.0,677996,332586.0,2.9,964499.4,1385278.0,595401,3332922.8,2481740,,2.0
652,20-12-2013,13,22,17,43,12,10,3,['CQM347424'],03,01,1,0,53875274.0,0.0,0,3,208839.8,626519.4,6,3,29834.2,89502.6,14,19,3423.6,65048.4,61,301,136.2,40996.2,1341,542,47.9,25961.8,2724,630,61.6,38808.0,2966,8693,15.1,131264.3,39669,12860,8.9,114454.0,64216,28211,6.8,191834.8,140480,44903,8.5,381675.5,198624,181468,5.1,925486.8,892592,391283.0,2.4,939079.2,1942180.0,668916,3570631.0,3284873,,2.0
651,17-12-2013,41,6,8,37,27,7,10,['BQB549509'],03,01,1,0,44362413.0,0.0,0,1,160184.2,160184.2,5,1,88991.2,88991.2,3,4,4171.4,16685.6,32,138,167.8,23156.4,696,343,59.4,20374.2,1403,305,77.5,23637.5,1507,5035,17.5,88112.5,21886,6862,11.4,78226.8,32195,14710,8.9,130919.0,69142,26408,9.3,245594.4,116134,105024,5.8,609139.2,497873,219912.0,2.8,615753.6,1059837.0,378743,2100774.6,1800713,,2.0
650,13-12-2013,24,22,23,1,31,6,11,['ZPX644150'],03,01,1,0,37664283.0,0.0,0,1,336526.4,336526.4,4,2,29913.4,59826.8,15,10,4487.0,44870.0,50,224,172.1,38550.4,1140,540,55.3,29862.0,2533,527,70.5,37153.5,2784,7256,17.7,128431.2,36424,10413,11.5,119749.5,53266,23323,8.2,191248.6,126441,39934,8.6,343432.4,209868,151266,6.1,922722.6,798804,338449.0,2.6,879967.4,1905685.0,571945,3132340.8,3137014,,2.0
649,10-12-2013,49,50,24,6,35,7,1,['YPQ313446'],03,01,1,0,26551498.0,0.0,0,0,343000.0,0.0,2,0,57100.0,0.0,4,4,3688.4,14753.6,31,122,166.4,20300.8,601,336,46.7,15691.2,1529,273,63.4,17308.2,1577,4842,14.5,70209.0,22652,6039,11.2,67636.8,27960,11838,9.6,113644.8,54970,27803,7.1,197401.3,129449,89961,5.9,530769.9,421703,178011.0,3.0,534033.0,842197.0,319229,1581748.6,1502675,,2.0
648,06-12-2013,18,31,36,2,1,7,10,['VNW159747'],03,01,1,0,20874773.0,0.0,0,0,514000.0,0.0,2,2,68541.5,137083.0,5,10,4631.1,46311.0,37,183,228.2,41760.6,657,449,62.9,28242.1,1700,440,93.5,41140.0,1603,6852,19.3,132243.6,25447,9608,12.6,121060.8,37181,20140,9.8,197372.0,80648,36311,9.9,359478.9,139978,144348,6.3,909392.4,590296,304028.0,2.9,881681.2,1289370.0,522371,2895765.6,2166924,,2.0
647,03-12-2013,32,6,29,15,13,2,9,['WPD186582'],03,Machine 1,1,0,12445500.0,0.0,0,0,322900.0,0.0,2,1,71777.5,71777.5,3,13,1656.4,21533.2,65,164,109.7,17990.8,858,431,29.6,12757.6,2266,326,56.4,18386.4,1668,5944,10.5,62412.0,29285,7171,8.1,58085.1,36385,13966,7.2,100555.2,68753,30488,6.0,182928.0,145288,101707,4.7,478022.9,494730,192260.0,2.6,499876.0,914008.0,352471,1524324.7,1693311,,2.0
646,29-11-2013,10,23,7,2,43,4,7,['RNC756645'],02,01,0,1,12429000.0,12429000.0,1,2,207924.9,415849.8,5,1,57756.9,57756.9,6,18,2113.0,38034.0,82,287,99.4,28527.8,1525,884,26.6,23514.4,4070,518,58.7,30406.6,2579,12290,8.9,109381.0,55389,13372,7.4,98952.8,63534,23182,7.3,169228.6,108386,60081,5.2,312421.2,265961,179492,4.6,825663.2,819372,316777.0,2.6,823620.2,1447131.0,606905,15362356.5,2768041,['UK'],2.0
645,26-11-2013,44,27,23,42,19,5,3,['TNS586481'],02,01,0,1,26863588.2,26863588.2,1,1,359010.6,359010.6,2,1,29917.5,29917.5,8,10,1869.8,18698.0,64,174,114.8,19975.2,912,565,23.8,13447.0,3135,345,66.3,22873.5,1578,7612,7.8,59373.6,43853,8118,8.1,65755.8,40358,14768,8.3,122574.4,66459,36779,4.6,169183.4,209623,115040,4.7,540688.0,559194,206400.0,2.9,598560.0,923850.0,389814,28883645.2,1849037,['UK'],2.0
644,22-11-2013,40,26,13,25,50,8,9,['MLX454192'],02,01,1,0,21186645.0,0.0,0,2,81094.0,162188.0,13,4,29283.9,117135.6,12,16,2928.3,46852.8,60,213,134.0,28542.0,1147,524,47.0,24628.0,2333,390,75.1,29289.0,2046,7698,14.7,113160.6,34268,10073,9.3,93678.9,51534,19822,8.5,168487.0,95111,42104,7.9,332621.6,179120,154508,5.1,787990.8,747478,296492.0,2.8,830177.6,1383047.0,531846,2734751.9,2496169,,2.0
643,19-11-2013,45,14,19,36,15,1,10,['RNF941546'],,,1,0,12606000.0,0.0,0,0,170200.0,0.0,4,2,32420.0,64840.0,7,8,5972.1,47776.8,19,129,213.5,27541.5,465,250,69.7,17425.0,1017,315,83.5,26302.5,1188,4042,20.0,80840.0,16244,5962,13.1,78102.2,23652,14386,8.7,125158.2,59713,21723,10.4,225919.2,87926,86175,6.7,577372.5,367278,206508.0,2.7,557571.6,936517.0,339500,1828849.5,1494030,,2.0
642,15-11-2013,13,42,3,15,29,4,1,['QMY376365'],02,Machine 1,0,0,83830000.0,0.0,1,2,227257.1,454514.2,9,8,28407.1,227256.8,24,24,2705.4,64929.6,126,518,121.1,62729.8,2463,1118,41.9,46844.2,5076,1080,53.3,57564.0,5594,15691,13.9,218104.9,70063,22145,8.8,194876.0,105363,44181,6.9,304848.9,227662,80881,7.6,614695.6,361622,302225,5.2,1571570.0,1426925,604531.0,2.5,1511327.5,3036600.0,1072404,5329261.5,5241528,['Spain'],2.0
641,12-11-2013,29,48,40,37,14,11,2,['PMK200690'],02,01,1,0,12682500.0,0.0,0,0,130800.0,0.0,5,2,36358.2,72716.4,6,5,4544.7,22723.5,24,104,159.0,16536.0,600,271,58.8,15934.8,1159,260,73.2,19032.0,1303,4071,18.5,75313.5,16861,5362,12.5,67025.0,23969,11495,9.4,108053.0,53292,22815,9.5,216742.5,93111,81621,6.7,546860.7,356791,173408.0,3.1,537564.8,789817.0,299414,1698502.2,1336938,,2.0
640,08-11-2013,35,20,42,43,28,8,10,['NMH531393'],02,01,0,1,6255000.0,6255000.0,2,1,205782.6,205782.6,5,2,114323.6,228647.2,3,7,4182.5,29277.5,41,187,186.3,34838.1,805,449,60.6,27209.4,1766,424,86.6,36718.4,1731,6484,19.3,125141.2,25454,8608,12.4,106739.2,37874,17856,9.6,171417.6,82224,34773,10.3,358161.9,134688,130642,6.7,875301.4,559249,280974.0,3.1,871019.4,1241696.0,480408,9325253.9,2085538,"['France', 'UK']",2.0
